site,date,,bad_leaf_y,kbdi,avg_soil_y,soil_5_y,soil_25_y,soil_60_y,vpd,mean_leaf_y,leaf_y,lfm,mean_lfm,sd_lfm,max_wind,two_week_vpd,two_week_tmax,two_week_soil_5_y
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,70.14798172,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,89.77092311,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,87.21188721,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,97.4783947,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,97.87627912,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,94.35226062,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,95.06332386,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,80.96795291,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,92.7329522,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,89.9758073,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,91.09236332,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,85.49947618,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,90.68288251,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,90.91431032,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,95.76277044,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,88.91268651,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,99.28830402,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,97.83316493,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,98.35960116,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,82.78974125,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,83.82231648,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,94.94580538,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,93.03400462,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,87.78663197,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,94.65590158,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,86.74126823,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,90.18858916,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,90.61296357,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,89.07456036,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,88.77564585,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,95.21684292,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,95.26184539,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,94.72283224,,,16.56,,,
MARE,2/13/2018,,,,0.039110443,0.068642413,0.027617299,0.021071616,3.67,,,96.66560136,,,16.56,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,74.83250571,81.23173756,5.849686612,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,77.52192201,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,86.1192267,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,79.33746646,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,74.30767492,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,80.60148126,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,77.70301169,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,83.96886002,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,83.21002993,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,78.29887376,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,88.62370724,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,85.07236984,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,79.44376564,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,81.85948969,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,81.00590788,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,84.86140725,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,85.53797153,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,82.29117446,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,71.51905097,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,81.15855479,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,81.50424724,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,87.47177641,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,83.60308949,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,78.28440752,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,75.47200129,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,87.69391834,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,77.17317679,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,78.88467425,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,87.21029273,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,85.97746935,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,78.6252715,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,78.56361078,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,91.55728779,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,89.25192006,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,85.16149165,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,78.3592645,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,81.8745636,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,79.90871173,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,80.66978893,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,76.11553172,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,84.08517628,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,86.30490956,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,77.83868442,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,82.72648128,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,88.98836168,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,81.53102048,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,53.99000393,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,78.48765207,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,83.57814564,,,13.99,,,
MARE,3/13/2018,,,,0.009946543,0.01055799,0.008818238,0.010463401,6.27,,,83.41949502,,,13.99,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,57.16851676,73.73483496,7.654169722,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,58.5929443,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,58.8959736,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,69.52849406,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,90.51380308,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,81.78615086,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,71.71962774,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,74.02737548,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,70.32078543,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,76.09032363,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,65.10186589,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,73.51045579,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,73.89035347,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,62.95321817,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,67.81212767,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,63.24980589,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,73.97025784,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,68.61938488,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,71.0410324,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,72.72626748,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,75.30089206,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,60.42404688,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,78.40142359,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,76.06566961,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,60.32970388,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,76.460934,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,73.81107107,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,82.17747949,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,84.79856559,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,84.47097333,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,80.73588497,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,75.83638797,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,75.20035785,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,74.64661012,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,77.78679525,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,73.71987372,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,66.15469007,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,72.97932556,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,71.00173102,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,79.63708595,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,71.078061,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,69.89761703,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,82.05547706,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,80.24681953,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,88.55035987,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,80.45550575,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,75.94484749,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,81.57446969,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,80.77764903,,,24.67,,,
MARE,4/17/2018,,,,0.01998382,0.038065226,0.010959527,0.010926707,17.81,,,74.70267501,,,24.67,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,78.54764547,96.13185027,17.81030973,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,90.46694595,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,101.4721224,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,86.99892946,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,109.9069692,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,80.56574123,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,96.00240457,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,97.6874562,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,155.2864462,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,105.3720143,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,100.4967747,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,78.18886069,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,84.84519283,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,75.41168721,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,91.87690602,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,158.6121052,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,100.5630766,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,99.41972921,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,99.85971728,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,99.3758275,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,84.10635507,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,102.9126214,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,123.836896,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,88.80652335,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,84.82877368,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,95.95977111,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,107.2920991,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,95.62054009,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,91.17512574,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,107.0916728,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,91.35424637,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,72.26960682,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,115.9647961,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,104.0657835,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,53.04922851,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,91.8794571,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,101.6393443,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,90.91448051,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,82.64404383,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,111.7698959,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,103.2716927,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,82.59656073,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,103.0966926,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,88.36498025,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,80.67184758,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,99.84082282,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,88.41483426,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,103.6106251,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,98.23771035,,,11.38,,,
MARE,5/23/2018,,,,0.195040285,0.488534035,0.086144323,0.010442496,9.34,,,70.34893336,,,11.38,,,
